URL,host,path,Length_of_url,Length_of_host,No_of_dots,avg_token_length,token_count,largest_token,avg_domain_token_length,domain_token_count,largest_domain,avg_path_token,path_token_count,largest_path,sec_sen_word_cnt,IPaddress_presence,Unicode_presence,No_of_delim,Hyphen_presence,At_presence,SubDir_presence,ASNno,malicious
//aucoeurdelanature.com/dossier_secrets_quantiques.htm,aucoeurdelanature.com,/dossier_secrets_quantiques.htm,54,21,2,12.25,4,26,10.0,2,17,14.5,2,26,0,0,0,2,0,0,3,-1,1
//surfguide.fr/surf-portugal,surfguide.fr,/surf-portugal,28,12,1,5.75,4,9,5.5,2,9,6.0,2,8,0,0,0,0,1,0,3,16276,1
//hoteldelamer-tregastel.com/_Information.for.all/?orjkykip,hoteldelamer-tregastel.com,/_Information.for.all/,59,26,3,7.142857142857143,7,12,8.0,3,12,6.0,3,12,0,0,0,2,1,0,4,16276,1
//paliteo.com/en/contact/,paliteo.com,/en/contact/,25,11,1,4.75,4,7,5.0,2,7,4.5,2,7,0,0,0,0,0,0,5,-1,1
//tremplin84.fr/components/BIG/2013gdocs/,tremplin84.fr,/components/BIG/2013gdocs/,41,13,1,6.8,5,10,6.0,2,10,7.333333333333333,3,10,0,0,0,0,0,0,6,16276,1
//sos-medecins-stmalo.fr/templates/redevo_allium_j15/images/bgred.jpg,sos-medecins-stmalo.fr,/templates/redevo_allium_j15/images/bgred.jpg,69,22,2,6.555555555555555,9,17,4.75,4,8,8.0,5,17,0,0,0,2,2,0,6,16276,1
//lajourneeducommercedeproximite.fr/jncp/images/documents/mouy/adw.html,lajourneeducommercedeproximite.fr,/jncp/images/documents/mouy/adw.html,71,33,2,7.75,8,30,16.0,2,30,5.0,6,9,0,0,0,0,0,0,7,16276,1
//lajourneeducommercedeproximite.fr/jncp/images/documents/mouy/,lajourneeducommercedeproximite.fr,/jncp/images/documents/mouy/,63,33,1,9.166666666666666,6,30,16.0,2,30,5.75,4,9,0,0,0,0,0,0,7,16276,1
//soskin.eu/index.php,soskin.eu,/index.php,21,9,2,4.0,4,6,4.0,2,6,4.0,2,5,0,0,0,0,0,0,3,16276,1
//tecla-technologies.fr/spip.php,tecla-technologies.fr,/spip.php,32,21,2,5.2,5,12,6.333333333333333,3,12,3.5,2,4,0,0,0,0,1,0,3,16276,1
//signready.com/counter.php,signready.com,/counter.php,27,13,2,5.5,4,9,6.0,2,9,5.0,2,7,0,0,0,0,0,0,3,46606,1
//amdfrance.com/index.php,amdfrance.com,/index.php,25,13,2,5.0,4,9,6.0,2,9,4.0,2,5,0,0,0,0,0,0,3,-1,1
//cap2zen.com/contact.html,cap2zen.com,/contact.html,26,11,2,5.25,4,7,5.0,2,7,5.5,2,7,0,0,0,0,0,0,3,16276,1
//jo-2012.fr/sportifs-hommes-jo/sportifs-escrime/,jo-2012.fr,/sportifs-hommes-jo/sportifs-escrime/,49,10,1,4.875,8,8,2.6666666666666665,3,4,6.2,5,8,0,0,0,0,4,0,5,-1,1
//vistatech.us/gangplanks/trysted.exe,vistatech.us,/gangplanks/trysted.exe,37,12,2,6.2,5,10,5.5,2,9,6.666666666666667,3,10,0,0,0,0,0,0,4,20013,1
//batcoroadlinescorporation.com/concedes/diggers.exe,batcoroadlinescorporation.com,/concedes/diggers.exe,52,29,2,9.2,5,25,14.0,2,25,6.0,3,8,0,0,0,0,0,0,4,-1,1
//updat120.clanteam.com,updat120.clanteam.com,,23,21,2,6.333333333333333,3,8,6.333333333333333,3,8,0,0,0,0,0,0,0,0,0,2,-1,1
//updat120.clanteam.com/ie7.htm,updat120.clanteam.com,/ie7.htm,31,21,3,5.0,5,8,6.333333333333333,3,8,3.0,2,3,0,0,0,0,0,0,3,-1,1
//updat120.clanteam.com/ie8.htm,updat120.clanteam.com,/ie8.htm,31,21,3,5.0,5,8,6.333333333333333,3,8,3.0,2,3,0,0,0,0,0,0,3,-1,1
//updat120.clanteam.com/calc,updat120.clanteam.com,/calc,28,21,2,5.75,4,8,6.333333333333333,3,8,4.0,1,4,0,0,0,0,0,0,3,-1,1
//tvnews.or.kr/web/main.gif,tvnews.or.kr,/web/main.gif,27,12,3,3.3333333333333335,6,6,3.3333333333333335,3,6,3.3333333333333335,3,4,0,0,0,0,0,0,4,4766,1
//tvnews.or.kr/web/view.html,tvnews.or.kr,/web/view.html,28,12,3,3.5,6,6,3.3333333333333335,3,6,3.6666666666666665,3,4,0,0,0,0,0,0,4,4766,1
//tvnews.or.kr/web/menu.gif,tvnews.or.kr,/web/menu.gif,27,12,3,3.3333333333333335,6,6,3.3333333333333335,3,6,3.3333333333333335,3,4,0,0,0,0,0,0,4,4766,1
//id405441215-8305493831.h121h9.com/,id405441215-8305493831.h121h9.com,/,36,33,2,7.5,4,11,7.5,4,11,0,0,0,0,0,0,0,1,0,3,-1,1
//dent-lux.com.pl/02-2014/bills/tr-264-365-11.zip,dent-lux.com.pl,/02-2014/bills/tr-264-365-11.zip,49,15,3,3.0,12,5,3.0,4,4,3.0,8,5,0,0,0,0,5,0,5,47544,1
//studiochiarelli.eu/02-2014/clients/order.3757.zip,studiochiarelli.eu,/02-2014/clients/order.3757.zip,51,18,3,5.25,8,15,8.5,2,15,4.166666666666667,6,7,0,0,0,0,1,0,5,39729,1
//toochattoo.com/fond-ecran-anime/chinois1.exe,toochattoo.com,/fond-ecran-anime/chinois1.exe,46,14,2,5.428571428571429,7,10,6.5,2,10,5.0,5,8,0,0,0,0,2,0,4,12876,1
//somethingnice.hc0.me/Miner/Miner.txt,somethingnice.hc0.me,/Miner/Miner.txt,38,20,3,5.166666666666667,6,13,6.0,3,13,4.333333333333333,3,5,0,0,0,0,0,0,4,-1,1
//somethingnice.hc0.me/Miner/jhProtominer.files,somethingnice.hc0.me,/Miner/jhProtominer.files,47,20,3,6.666666666666667,6,13,6.0,3,13,7.333333333333333,3,12,0,0,0,0,0,0,4,-1,1
//somethingnice.hc0.me/Miner/GPUMiner.files,somethingnice.hc0.me,/Miner/GPUMiner.files,43,20,3,6.0,6,13,6.0,3,13,6.0,3,8,0,0,0,0,0,0,4,-1,1
//onrio.com.br/site/Pdf/,onrio.com.br,/site/Pdf/,24,12,2,3.4,5,5,3.3333333333333335,3,5,3.5,2,4,0,0,0,0,0,0,5,28299,1
//somethingnice.hc0.me/Miner/CPUMiner.files,somethingnice.hc0.me,/Miner/CPUMiner.files,43,20,3,6.0,6,13,6.0,3,13,6.0,3,8,0,0,0,0,0,0,4,-1,1
//portalfiremasters.com.br/Fatura.Pdf.rar,portalfiremasters.com.br,/Fatura.Pdf.rar,41,24,4,5.666666666666667,6,17,7.333333333333333,3,17,4.0,3,6,0,0,0,0,0,0,3,-1,1
//divshare.com/direct/25151579-efd.mexx,divshare.com,/direct/25151579-efd.mexx,39,12,2,5.333333333333333,6,8,5.5,2,8,5.25,4,8,0,0,0,0,1,0,4,-1,1
//edf.fr.kfskz.com/facture_edf.pdf.03.exe,edf.fr.kfskz.com,/facture_edf.pdf.03.exe,41,16,6,4.0,8,11,3.25,4,5,4.75,4,11,0,0,0,1,0,0,3,48716,1
//bracewellfamily.com/PayInfo.zip?JQrk Trojan.Zbot,bracewellfamily.com,/PayInfo.zip,50,19,3,6.0,7,15,9.0,2,15,5.0,2,7,0,0,0,1,0,0,3,36024,1
//smartgvcfunding.com/Invoice.zip?21VJRpXbAFI7wa Trojan.Zbot,smartgvcfunding.com,/Invoice.zip,60,19,3,7.428571428571429,7,15,9.0,2,15,5.0,2,7,0,0,0,1,0,0,3,-1,1
//fabioalbini.com/Order.zip?YIjoBgGhCBbs Trojan.Zbot,fabioalbini.com,/Order.zip,52,15,3,6.285714285714286,7,12,7.0,2,11,4.0,2,5,0,0,0,1,0,0,3,5396,1
//funchill.com/Invoice.zip,funchill.com,/Invoice.zip,26,12,2,5.25,4,8,5.5,2,8,5.0,2,7,0,0,0,0,0,0,3,-1,1
//nc2199.eden5.netclusive.de/Invoice.zip,nc2199.eden5.netclusive.de,/Invoice.zip,40,26,4,5.5,6,10,5.75,4,10,5.0,2,7,0,0,0,0,0,0,3,-1,1
//notebookservisru.161.com1.ru/PayInfo.zip,notebookservisru.161.com1.ru,/PayInfo.zip,42,28,4,5.833333333333333,6,16,6.25,4,16,5.0,2,7,0,0,0,0,0,0,3,43146,1
//fabioalbini.com/Invoice.zip,fabioalbini.com,/Invoice.zip,29,15,2,6.0,4,11,7.0,2,11,5.0,2,7,0,0,0,0,0,0,3,5396,1
//notaverde.com/Invoice.zip,notaverde.com,/Invoice.zip,27,13,2,5.5,4,9,6.0,2,9,5.0,2,7,0,0,0,0,0,0,3,14112,1
//directxex.com/uploads/841642867.johny.exe,directxex.com,/uploads/841642867.johny.exe,43,13,3,6.0,6,9,6.0,2,9,6.0,4,9,0,0,0,0,0,0,4,16265,1
//directxex.com/uploads/1769382244.HDPlayer_BETA_installer_v2.55.exe,directxex.com,/uploads/1769382244.HDPlayer_BETA_installer_v2.55.exe,68,13,4,8.571428571428571,7,26,6.0,2,9,9.6,5,26,0,0,0,3,0,0,4,16265,1
//directxex.com/uploads/606454025.Download.exe,directxex.com,/uploads/606454025.Download.exe,46,13,3,6.5,6,9,6.0,2,9,6.75,4,9,0,0,0,0,0,0,4,16265,1
//directxex.com/uploads/214894250.pics.rar,directxex.com,/uploads/214894250.pics.rar,42,13,3,5.833333333333333,6,9,6.0,2,9,5.75,4,9,0,0,0,0,0,0,4,16265,1
//directxex.com/uploads/1483904659.photooamirat-annaba.exe,directxex.com,/uploads/1483904659.photooamirat-annaba.exe,58,13,3,7.142857142857143,7,12,6.0,2,9,7.6,5,12,0,0,0,0,1,0,4,16265,1
//directxex.com/uploads/1844534592.avg.exe,directxex.com,/uploads/1844534592.avg.exe,42,13,3,5.833333333333333,6,10,6.0,2,9,5.75,4,10,0,0,0,0,0,0,4,16265,1
//download-archiver.ru,download-archiver.ru,,22,20,1,6.0,3,8,6.0,3,8,0,0,0,0,0,0,0,1,0,2,39792,1
//downloads-finereader.ru,downloads-finereader.ru,,25,23,1,7.0,3,10,7.0,3,10,0,0,0,0,0,0,0,1,0,2,-1,1
//myvksaver.ru,myvksaver.ru,,14,12,1,5.5,2,9,5.5,2,9,0,0,0,0,0,0,0,0,0,2,-1,1
//winrar-soft.ru,winrar-soft.ru,,16,14,1,4.0,3,6,4.0,3,6,0,0,0,0,0,0,0,1,0,2,-1,1
//download-archiver.ru/download.php?file=winrar,download-archiver.ru,/download.php,47,20,2,5.571428571428571,7,8,6.0,3,8,5.5,2,8,0,0,0,2,1,0,3,39792,1
//downloads-finereader.ru/download.php?file=winrar,downloads-finereader.ru,/download.php,50,23,2,6.0,7,10,7.0,3,10,5.5,2,8,0,0,0,2,1,0,3,-1,1
//myvksaver.ru/download.php?file=winrar,myvksaver.ru,/download.php,39,12,2,5.333333333333333,6,9,5.5,2,9,5.5,2,8,0,0,0,2,0,0,3,-1,1
//winrar-soft.ru/download.php?file=winrar,winrar-soft.ru,/download.php,41,14,2,4.714285714285714,7,8,4.0,3,6,5.5,2,8,0,0,0,2,1,0,3,-1,1
//download-archiver.ru/download.php?file=winrar,download-archiver.ru,/download.php,47,20,2,5.571428571428571,7,8,6.0,3,8,5.5,2,8,0,0,0,2,1,0,3,39792,1
//resolvethem.com,resolvethem.com,,17,15,1,7.0,2,11,7.0,2,11,0,0,0,0,0,0,0,0,0,2,-1,1
//vitalityxray.com,vitalityxray.com,,18,16,1,7.5,2,12,7.5,2,12,0,0,0,0,0,0,0,0,0,2,-1,1
//fallencrafts.info,fallencrafts.info,,19,17,1,8.0,2,12,8.0,2,12,0,0,0,0,0,0,0,0,0,2,-1,1
//e1r.net/download/3.exe,e1r.net,/download/3.exe,24,7,2,3.6,5,8,3.0,2,3,4.0,3,8,0,0,0,0,0,0,4,-1,1
//e1r.net/download/xwmltc.exe,e1r.net,/download/xwmltc.exe,29,7,2,4.6,5,8,3.0,2,3,5.666666666666667,3,8,0,0,0,0,0,0,4,-1,1
//e1r.net/download/pts.exe,e1r.net,/download/pts.exe,26,7,2,4.0,5,8,3.0,2,3,4.666666666666667,3,8,0,0,0,0,0,0,4,-1,1
//e1r.net/download/ca.exe,e1r.net,/download/ca.exe,25,7,2,3.8,5,8,3.0,2,3,4.333333333333333,3,8,0,0,0,0,0,0,4,-1,1
//e1r.net/download/beef.tgz,e1r.net,/download/beef.tgz,27,7,2,4.2,5,8,3.0,2,3,5.0,3,8,0,0,0,0,0,0,4,-1,1
//e1r.net/download/x86.exe,e1r.net,/download/x86.exe,26,7,2,4.0,5,8,3.0,2,3,4.666666666666667,3,8,0,0,0,0,0,0,4,-1,1
//e1r.net/download/wmltc.exe,e1r.net,/download/wmltc.exe,28,7,2,4.4,5,8,3.0,2,3,5.333333333333333,3,8,0,0,0,0,0,0,4,-1,1
//ru.theswiftones.com/,ru.theswiftones.com,/,22,19,2,5.666666666666667,3,12,5.666666666666667,3,12,0,0,0,0,0,0,0,0,0,3,-1,1
//mgfd1b.petrix.net/5i9fh30/?2,mgfd1b.petrix.net,/5i9fh30/,30,17,2,4.6,5,7,5.0,3,6,7.0,1,7,0,0,0,1,0,0,4,237,1
//mgfd1b.petrix.net/5i9fh30/counter.php?fid=2,mgfd1b.petrix.net,/5i9fh30/counter.php,45,17,3,4.5,8,7,5.0,3,6,5.666666666666667,3,7,0,0,0,2,0,0,4,237,1
//mirandolasrl.it/inddex.html,mirandolasrl.it,/inddex.html,29,15,2,6.0,4,12,7.0,2,12,5.0,2,6,0,0,0,0,0,0,3,3303,1
//mirandolasrl.it/index.zip,mirandolasrl.it,/index.zip,27,15,2,5.5,4,12,7.0,2,12,4.0,2,5,0,0,0,0,0,0,3,3303,1
//dianepiette.co.uk/inddex.html,dianepiette.co.uk,/inddex.html,31,17,3,5.0,5,11,5.0,3,11,5.0,2,6,0,0,0,0,0,0,3,20738,1
//dianepiette.co.uk/index.zip,dianepiette.co.uk,/index.zip,29,17,3,4.6,5,11,5.0,3,11,4.0,2,5,0,0,0,0,0,0,3,20738,1
//seal-technicsag.ch/inddex.html,seal-technicsag.ch,/inddex.html,32,18,2,5.2,5,10,5.333333333333333,3,10,5.0,2,6,0,0,0,0,1,0,3,47302,1
//h1666015.stratoserver.net/inddex.html,h1666015.stratoserver.net,/inddex.html,39,25,3,6.6,5,12,7.666666666666667,3,12,5.0,2,6,0,0,0,0,0,0,3,-1,1
//h1666015.stratoserver.net/inddex.html,h1666015.stratoserver.net,/inddex.html,39,25,3,6.6,5,12,7.666666666666667,3,12,5.0,2,6,0,0,0,0,0,0,3,-1,1
//seal-technicsag.ch/inddex.html,seal-technicsag.ch,/inddex.html,32,18,2,5.2,5,10,5.333333333333333,3,10,5.0,2,6,0,0,0,0,1,0,3,47302,1
//plantaardigebrandstof.nl/inddex.html,plantaardigebrandstof.nl,/inddex.html,38,24,2,8.25,4,21,11.5,2,21,5.0,2,6,0,0,0,0,0,0,3,-1,1
//seal-technicsag.ch/index.zip,seal-technicsag.ch,/index.zip,30,18,2,4.8,5,10,5.333333333333333,3,10,4.0,2,5,0,0,0,0,1,0,3,47302,1
//h1666015.stratoserver.net/index.zip,h1666015.stratoserver.net,/index.zip,37,25,3,6.2,5,12,7.666666666666667,3,12,4.0,2,5,0,0,0,0,0,0,3,-1,1
//h1666015.stratoserver.net/index.zip,h1666015.stratoserver.net,/index.zip,37,25,3,6.2,5,12,7.666666666666667,3,12,4.0,2,5,0,0,0,0,0,0,3,-1,1
//seal-technicsag.ch/index.zip,seal-technicsag.ch,/index.zip,30,18,2,4.8,5,10,5.333333333333333,3,10,4.0,2,5,0,0,0,0,1,0,3,47302,1
//plantaardigebrandstof.nl/index.zip,plantaardigebrandstof.nl,/index.zip,36,24,2,7.75,4,21,11.5,2,21,4.0,2,5,0,0,0,0,0,0,3,-1,1
//ama-alliance.com/inddex.html,ama-alliance.com,/inddex.html,30,16,2,4.8,5,8,4.666666666666667,3,8,5.0,2,6,0,0,0,0,1,0,3,-1,1
//faiyazahmed.com/inddex.html,faiyazahmed.com,/inddex.html,29,15,2,6.0,4,11,7.0,2,11,5.0,2,6,0,0,0,0,0,0,3,-1,1
//boschetto-hotel.gr/inddex.html,boschetto-hotel.gr,/inddex.html,32,18,2,5.2,5,9,5.333333333333333,3,9,5.0,2,6,0,0,0,0,1,0,3,-1,1
//ama-alliance.com/index.zip,ama-alliance.com,/index.zip,28,16,2,4.4,5,8,4.666666666666667,3,8,4.0,2,5,0,0,0,0,1,0,3,-1,1
//faiyazahmed.com/index.zip,faiyazahmed.com,/index.zip,27,15,2,5.5,4,11,7.0,2,11,4.0,2,5,0,0,0,0,0,0,3,-1,1
//boschetto-hotel.gr/index.zip,boschetto-hotel.gr,/index.zip,30,18,2,4.8,5,9,5.333333333333333,3,9,4.0,2,5,0,0,0,0,1,0,3,-1,1
//nlconsulateorlandoorg.siteprotect.net/index.zip,nlconsulateorlandoorg.siteprotect.net,/index.zip,49,37,3,8.6,5,21,11.666666666666666,3,21,4.0,2,5,0,0,0,0,0,0,3,-1,1
//images.topguncustomz.com/index.zip,images.topguncustomz.com,/index.zip,36,24,3,6.0,5,13,7.333333333333333,3,13,4.0,2,5,0,0,0,0,0,0,3,-1,1
//nlconsulateorlandoorg.siteprotect.net/inddex.html,nlconsulateorlandoorg.siteprotect.net,/inddex.html,51,37,3,9.0,5,21,11.666666666666666,3,21,5.0,2,6,0,0,0,0,0,0,3,-1,1
//images.topguncustomz.com/inddex.html,images.topguncustomz.com,/inddex.html,38,24,3,6.4,5,13,7.333333333333333,3,13,5.0,2,6,0,0,0,0,0,0,3,-1,1
//acquisizionevideo.com/download-software-free.html/uploads/4/9/4/6/4946671/mp3mymp3install.exe,acquisizionevideo.com,/download-software-free.html/uploads/4/9/4/6/4946671/mp3mymp3install.exe,95,21,3,5.714285714285714,14,17,10.0,2,17,5.0,12,15,0,1,0,0,2,0,10,-1,1
//sgs.us.com/sU3P6pqaWwkJ/,sgs.us.com,/sU3P6pqaWwkJ/,26,10,2,5.0,4,12,2.6666666666666665,3,3,12.0,1,12,0,0,0,0,0,0,4,-1,1
//anshrit.com/images/m216.exe,anshrit.com,/images/m216.exe,29,11,2,4.6,5,7,5.0,2,7,4.333333333333333,3,6,0,0,0,0,0,0,4,-1,1
//4dexports.com/images/wav1.exe,4dexports.com,/images/wav1.exe,31,13,2,5.0,5,9,6.0,2,9,4.333333333333333,3,6,0,0,0,0,0,0,4,26496,1
//bracbetul.com/images/sh-pdf.exe,bracbetul.com,/images/sh-pdf.exe,33,13,2,4.333333333333333,6,9,6.0,2,9,3.5,4,6,0,0,0,0,1,0,4,-1,1
//merrymilkfoods.com/wp-content/uploads/2014/01/wav.exe,merrymilkfoods.com,/wp-content/uploads/2014/01/wav.exe,55,18,2,5.0,9,14,8.5,2,14,4.0,7,7,0,0,0,0,1,0,7,40034,1
//powershopnet.net,powershopnet.net,,18,16,1,7.5,2,12,7.5,2,12,0,0,0,0,0,0,0,0,0,2,47846,1
//best100catfights.com,best100catfights.com,,22,20,1,9.5,2,16,9.5,2,16,0,0,0,0,0,0,0,0,0,2,30633,1
//blackfalcon5.net,blackfalcon5.net,,18,16,1,7.5,2,12,7.5,2,12,0,0,0,0,0,0,0,0,0,2,-1,1
//dancecourt.com,dancecourt.com,,16,14,1,6.5,2,10,6.5,2,10,0,0,0,0,0,0,0,0,0,2,26496,1
//femalewrestlingnow.com,femalewrestlingnow.com,,24,22,1,10.5,2,18,10.5,2,18,0,0,0,0,0,0,0,0,0,2,26496,1
//fetishfitnessbabes.com,fetishfitnessbabes.com,,24,22,1,10.5,2,18,10.5,2,18,0,0,0,0,0,0,0,0,0,2,26496,1
//fetishlocator.com,fetishlocator.com,,19,17,1,8.0,2,13,8.0,2,13,0,0,0,0,0,0,0,0,0,2,8001,1
//hotfacesitting.com,hotfacesitting.com,,20,18,1,8.5,2,14,8.5,2,14,0,0,0,0,0,0,0,0,0,2,-1,1
//jeansvixens.com,jeansvixens.com,,17,15,1,7.0,2,11,7.0,2,11,0,0,0,0,0,0,0,0,0,2,26496,1
//oilwrestlingeurope.com,oilwrestlingeurope.com,,24,22,1,10.5,2,18,10.5,2,18,0,0,0,0,0,0,0,0,0,2,-1,1
//sexyoilwrestling.com,sexyoilwrestling.com,,22,20,1,9.5,2,16,9.5,2,16,0,0,0,0,0,0,0,0,0,2,26496,1
//marss.eu/,marss.eu,/,11,8,1,3.5,2,5,3.5,2,5,0,0,0,0,0,0,0,0,0,3,31034,1
//ocpersian.com,ocpersian.com,,15,13,1,6.0,2,9,6.0,2,9,0,0,0,0,0,0,0,0,0,2,-1,1
//sasenergia.pt/images/highslide/highslide-with-gallery.js,sasenergia.pt,/images/highslide/highslide-with-gallery.js,58,13,2,6.125,8,10,6.0,2,10,6.166666666666667,6,9,0,0,0,0,2,0,5,54815,1
//optilogus.com/twmfizdfmu/lteqwxftti.html,optilogus.com,/twmfizdfmu/lteqwxftti.html,42,13,2,7.2,5,10,6.0,2,9,8.0,3,10,0,0,0,0,0,0,4,-1,1
//flashsavant.com/cqavunntfg/kuldytebws.html,flashsavant.com,/cqavunntfg/kuldytebws.html,44,15,2,7.6,5,11,7.0,2,11,8.0,3,10,0,0,0,0,0,0,4,-1,1
//becomedebtfree.com.au/ttlnlmwbox/ctinpfgeob.html,becomedebtfree.com.au,/ttlnlmwbox/ctinpfgeob.html,50,21,3,7.166666666666667,6,14,6.333333333333333,3,14,8.0,3,10,0,0,0,0,0,0,4,46606,1
//unitex.home.pl/bbhdskxelc/wlqcwttani.html,unitex.home.pl,/bbhdskxelc/wlqcwttani.html,43,14,3,6.0,6,10,4.0,3,6,8.0,3,10,0,0,0,0,0,0,4,12824,1
//becomedebtfree.com.au/zscczqbncu/nrrwalnlba.html,becomedebtfree.com.au,/zscczqbncu/nrrwalnlba.html,50,21,3,7.166666666666667,6,14,6.333333333333333,3,14,8.0,3,10,0,0,0,0,0,0,4,46606,1
//hobbytotaalservice.nl/dspbhbslyt/twzokdiymd.html,hobbytotaalservice.nl,/dspbhbslyt/twzokdiymd.html,50,21,2,8.8,5,18,10.0,2,18,8.0,3,10,0,0,0,0,0,0,4,1103,1
//bnsoutlaws.co.uk/xzvltaqahm/hrbturjzuh.html,bnsoutlaws.co.uk,/xzvltaqahm/hrbturjzuh.html,45,16,3,6.333333333333333,6,10,4.666666666666667,3,10,8.0,3,10,0,0,0,0,0,0,4,16243,1
//bnsoutlaws.co.uk/vhwqpjheft/nlxclwfmym.html,bnsoutlaws.co.uk,/vhwqpjheft/nlxclwfmym.html,45,16,3,6.333333333333333,6,10,4.666666666666667,3,10,8.0,3,10,0,0,0,0,0,0,4,16243,1
//bnsoutlaws.co.uk/sadpwzhoww/durnmjxqyj.html,bnsoutlaws.co.uk,/sadpwzhoww/durnmjxqyj.html,45,16,3,6.333333333333333,6,10,4.666666666666667,3,10,8.0,3,10,0,0,0,0,0,0,4,16243,1
//artsconsortium.org/znquvoclmr/bamgrmqmgb.html,artsconsortium.org,/znquvoclmr/bamgrmqmgb.html,47,18,2,8.2,5,14,8.5,2,14,8.0,3,10,0,0,0,0,0,0,4,26496,1
//artsconsortium.org/wkqcisrgap/ahqjkywlsx.html,artsconsortium.org,/wkqcisrgap/ahqjkywlsx.html,47,18,2,8.2,5,14,8.5,2,14,8.0,3,10,0,0,0,0,0,0,4,26496,1
//artsconsortium.org/lcrplilcal/irzdmndcby.html,artsconsortium.org,/lcrplilcal/irzdmndcby.html,47,18,2,8.2,5,14,8.5,2,14,8.0,3,10,0,0,0,0,0,0,4,26496,1
//ambulanciaslazaro.com/nqwkgtzemx/yjfqpocron.html,ambulanciaslazaro.com,/nqwkgtzemx/yjfqpocron.html,50,21,2,8.8,5,17,10.0,2,17,8.0,3,10,0,0,0,0,0,0,4,197712,1
//luchtenbergdecor.com.br/cythsfonuj/sijnkzotme.js,luchtenbergdecor.com.br,/cythsfonuj/sijnkzotme.js,50,23,3,7.166666666666667,6,16,7.0,3,16,7.333333333333333,3,10,0,0,0,0,0,0,4,-1,1
//ciclismovalenciano.com/wcxpcflvbj/ymkmcvpnkh.js,ciclismovalenciano.com,/wcxpcflvbj/ymkmcvpnkh.js,49,22,2,8.6,5,18,10.5,2,18,7.333333333333333,3,10,0,0,0,0,0,0,4,237,1
//pix360.co.nf/lgdjojxwuo/fofrkxuhgc.html,pix360.co.nf,/lgdjojxwuo/fofrkxuhgc.html,41,12,3,5.666666666666667,6,10,3.3333333333333335,3,6,8.0,3,10,0,0,0,0,0,0,4,-1,1
//isonomia.com.ar/mkyejphtxc/nsjkdqsmto.html,isonomia.com.ar,/mkyejphtxc/nsjkdqsmto.html,44,15,3,6.166666666666667,6,10,4.333333333333333,3,8,8.0,3,10,0,0,0,0,0,0,4,26496,1
//interactivearea.ru/kuxqihgvye/dbjyaszqcq.html,interactivearea.ru,/kuxqihgvye/dbjyaszqcq.html,47,18,2,8.2,5,15,8.5,2,15,8.0,3,10,0,0,0,0,0,0,4,48172,1
//okeanbg.com/lwpxofmvqz/jeslvdvjrt.html,okeanbg.com,/lwpxofmvqz/jeslvdvjrt.html,40,11,2,6.8,5,10,5.0,2,7,8.0,3,10,0,0,0,0,0,0,4,-1,1
//okeanbg.com/jfydaalego/mimaefuenh.html,okeanbg.com,/jfydaalego/mimaefuenh.html,40,11,2,6.8,5,10,5.0,2,7,8.0,3,10,0,0,0,0,0,0,4,-1,1
//interactivearea.ru/tjnmfqjver/tswcsbafys.html,interactivearea.ru,/tjnmfqjver/tswcsbafys.html,47,18,2,8.2,5,15,8.5,2,15,8.0,3,10,0,0,0,0,0,0,4,48172,1
//advancesrl.eu/ryubfrytqb/dkdorvskxe.html,advancesrl.eu,/ryubfrytqb/dkdorvskxe.html,42,13,2,7.2,5,10,6.0,2,10,8.0,3,10,0,0,0,0,0,0,4,31034,1
//dimensionnail.ro/jfcwzdbvzq/ovgjelahsu.html,dimensionnail.ro,/jfcwzdbvzq/ovgjelahsu.html,45,16,2,7.8,5,13,7.5,2,13,8.0,3,10,0,0,0,0,0,0,4,-1,1
//okeanbg.com/vcvzwsaybm/agptgouxot.html,okeanbg.com,/vcvzwsaybm/agptgouxot.html,40,11,2,6.8,5,10,5.0,2,7,8.0,3,10,0,0,0,0,0,0,4,-1,1
//advancesrl.eu/tjjyeqyfjz/gmiuxfhgsb.html,advancesrl.eu,/tjjyeqyfjz/gmiuxfhgsb.html,42,13,2,7.2,5,10,6.0,2,10,8.0,3,10,0,0,0,0,0,0,4,31034,1
//advancesrl.eu/ukhclcatkr/brcybmsute.html,advancesrl.eu,/ukhclcatkr/brcybmsute.html,42,13,2,7.2,5,10,6.0,2,10,8.0,3,10,0,0,0,0,0,0,4,31034,1
//dimensionnail.ro/qydmsiazxq/fdoyqfddox.html,dimensionnail.ro,/qydmsiazxq/fdoyqfddox.html,45,16,2,7.8,5,13,7.5,2,13,8.0,3,10,0,0,0,0,0,0,4,-1,1
//dimensionnail.ro/ijaiqwgdcr/nxcubmnbyu.html,dimensionnail.ro,/ijaiqwgdcr/nxcubmnbyu.html,45,16,2,7.8,5,13,7.5,2,13,8.0,3,10,0,0,0,0,0,0,4,-1,1
//interactivearea.ru/rcaxfhtfnu/wghvxslkiv.html,interactivearea.ru,/rcaxfhtfnu/wghvxslkiv.html,47,18,2,8.2,5,15,8.5,2,15,8.0,3,10,0,0,0,0,0,0,4,48172,1
//dimensionnail.ro/zgzjgmytap/jnreistghg.html,dimensionnail.ro,/zgzjgmytap/jnreistghg.html,45,16,2,7.8,5,13,7.5,2,13,8.0,3,10,0,0,0,0,0,0,4,-1,1
